id_1,id_2,time_diff_min,battery_diff,wave_period_diff,wave_height_diff,turbidity_diff,water_temp_diff,same_beach,rule_based_flag,is_duplicate
31892,31893,45,7,12.75,4.41,62.64,2.43,1,0,0
15435,15436,49,71,5.04,0.19,16.27,1.72,1,0,0
25114,25115,36,29,3.76,2.7,4.74,0.38,1,0,1
27293,27294,14,19,1.22,2.85,28.43,4.53,1,0,0
26802,26803,25,16,0.76,2.91,45.8,7.06,1,0,0
3466,3467,47,35,12.9,0.78,52.94,6.05,1,0,0
32286,32287,45,97,8.35,0.08,5.11,0.7,1,0,1
13869,13870,52,43,0.48,0.72,57.56,6.86,1,0,0
2437,2438,18,85,3.01,3.99,17.79,0.24,1,0,0
28168,28169,39,50,1.53,3.36,21.71,8.39,1,0,0
810,811,38,55,5.49,0.09,11.54,6.99,1,0,0
31073,31074,5,66,6.7,3.11,71.98,2.04,1,1,0
22907,22908,51,0,1.17,0.23,74.13,3.79,1,0,0
11048,11049,53,49,2.95,2.29,80.41,3.04,1,0,0
32626,32627,13,32,2,2.43,16.71,1.37,1,0,0
31808,31809,19,14,5.53,0.85,84.28,6.54,1,0,0
15802,15804,53,2,1.25,1.05,5.67,1.16,1,0,1
14407,14408,41,6,12.33,1.28,41.49,7.01,1,0,0
17703,17704,27,71,1.33,0.05,10.41,0.05,1,0,1
25246,25248,60,27,8.99,1.06,58.18,6.52,1,0,0
2229,2230,27,17,9.75,1.08,43.65,2.94,1,0,0
33830,33832,54,42,6.89,3.94,24.39,7.96,1,0,0
6639,6641,60,27,2.73,0.43,86.81,1.83,1,0,0
19031,19032,26,10,7.76,1.14,47.28,2.14,1,0,0
20921,20922,32,67,1.5,0.14,5.36,3.52,1,0,1
22934,22935,21,42,5.28,0.52,1.55,6.16,1,0,0
13294,13296,59,5,3.43,1.31,14.29,2.25,1,0,1
15267,15268,58,64,5.5,0.27,6.26,6.35,1,0,0
33244,33245,23,22,9.02,3.48,14.34,0.02,1,0,1
22543,22544,50,19,6.31,0.66,38.68,6.29,1,0,0
22745,22746,45,6,9.71,1.95,77.87,0.48,1,0,0
4634,4635,21,5,9.04,2.2,19.96,6.85,1,0,0
19016,19017,17,55,6.49,0.14,63.22,0.23,1,0,0
31325,31326,41,20,1.34,2.59,37.95,5.1,1,0,0
6437,6438,52,8,5.05,0.19,42.67,1.15,1,0,0
25955,25956,47,36,10.9,0.2,27.35,2.68,1,0,0
1350,1351,42,12,7.07,1.93,40.1,4.15,1,0,0
1290,1291,22,17,9.97,0.36,43.36,2.87,1,0,0
33102,33103,22,29,1.89,1.63,53.39,0.19,1,0,0
33261,33262,37,0,1.64,2.8,64.54,0.77,1,0,0
5227,5228,30,26,12.61,0.92,49.26,4.78,1,0,0
33483,33484,41,18,0.24,4.26,17.85,2.03,1,0,0
15167,15169,51,13,12.74,1.29,24.94,2.49,1,0,0
33148,33149,50,20,11.68,4.15,2.59,2.44,1,0,1
21984,21985,48,66,9.92,2.93,30.08,2.47,1,0,0
12514,12515,18,48,9.74,2.69,42.95,8,1,0,0
13244,13245,52,64,2.42,1.99,9.02,0.1,1,0,1
23595,23596,51,0,4.63,4.77,10.05,3.4,1,0,1
26765,26766,26,23,1.81,0.27,23.72,0.42,1,0,0
7094,7095,37,19,0.43,1.12,6.71,5.21,1,0,0
31810,31811,51,4,8.23,3.29,40.72,7.66,1,0,0
3268,3269,47,34,2.86,3.74,36.58,1.37,1,0,0
16249,16250,38,18,6.93,3.25,6.42,1.5,1,0,1
23481,23482,11,17,2.01,0.51,42.2,1.07,1,0,0
23447,23448,42,14,9.05,3.61,23.25,7.62,1,0,0
28572,28573,40,2,3.2,1.96,19.74,1.61,1,0,0
9340,9341,43,36,5.51,0.11,5.37,0.4,1,0,1
48,49,24,61,7.86,2.04,0.8,4.89,1,0,1
32153,32154,37,9,0.18,0.89,41.32,5.89,1,0,0
5870,5871,54,1,2.92,3.38,30.26,5.37,1,0,0
15262,15263,54,50,2.33,4.59,43.25,2.18,1,0,0
819,820,19,3,8.73,1.35,59.09,3.68,1,0,0
22179,22180,44,23,1.83,1.27,13.55,2.22,1,0,1
18193,18194,25,11,2.91,3.38,68.26,4.81,1,0,0
10739,10740,59,93,3.59,0.58,11.78,6.79,1,0,0
24464,24466,35,68,2.36,1.15,38.6,1.81,1,0,0
5060,5061,49,45,6.12,2.24,29.66,2.91,1,0,0
2937,2938,47,55,1.75,1.14,16.59,7.85,1,0,0
9047,9048,45,40,0.13,0.34,56.85,5.77,1,0,0
25083,25084,60,15,5.61,3.91,26.55,5.19,1,0,0
19490,19491,23,11,0.91,1.76,18.98,5.77,1,0,0
16883,16884,5,32,0.73,2.65,12.93,1.97,1,1,1
23150,23151,57,1,10.95,3.75,55.21,7.14,1,0,0
22402,22403,55,3,6.2,0.73,2.16,5.93,1,0,0
19216,19217,16,24,3.16,0.13,76.13,1.64,1,0,0
12081,12082,11,35,11.3,0.47,12.02,3.11,1,0,1
15364,15365,29,90,6.28,1.42,25.84,1.62,1,0,0
15773,15774,35,67,2.36,1.09,25.33,4.5,1,0,0
1734,1735,33,21,4.61,0.57,54.24,4.21,1,0,0
23695,23696,24,46,6.63,1.39,44.59,2.77,1,0,0
8950,8951,51,21,2.55,4.21,50.88,2.73,1,0,0
11930,11931,42,35,1.61,3.54,52.27,5.09,1,0,0
21533,21534,23,9,7.07,1.22,50.28,6.59,1,0,0
29595,29596,38,49,2.39,1.06,3.86,4.63,1,0,1
14191,14192,23,62,2.01,1.29,9.26,1.84,1,0,1
2072,2073,20,25,7.13,2.72,20.12,0.29,1,0,0
24020,24021,33,56,11.73,0.13,40.56,3.72,1,0,0
27166,27167,33,19,1.35,4.59,50.45,2.1,1,0,0
16030,16031,24,29,0.81,1.24,40.66,1.33,1,0,0
4323,4324,44,53,0.37,2.05,45.02,5.51,1,0,0
22452,22453,57,5,12.93,4.08,28.37,4.9,1,0,0
34252,34253,22,4,5.14,0.24,41.37,1.02,1,0,0
27525,27526,19,3,9.92,0.25,15.89,0.45,1,0,0
8856,8857,34,54,1.1,1.14,34.92,3.4,1,0,0
10753,10754,38,25,6.29,1.48,34.61,0.38,1,0,0
25602,25603,53,1,3.94,0.95,23.64,7.88,1,0,0
30466,30467,20,38,12.09,0.4,15.09,1.31,1,0,0
11540,11541,48,75,11.94,0.88,1.49,0.08,1,0,1
33065,33066,26,55,1.29,0.93,30.53,1.99,1,0,0
17960,17961,34,94,1.77,0.42,13.09,1.86,1,0,1
10905,10906,17,3,3.56,0.42,43.68,2.33,1,0,0
4045,4046,31,28,1.14,1.49,57.99,6.7,1,0,0
19662,19663,18,63,4.72,2.16,65.34,7.63,1,0,0
29960,29961,15,54,4.38,2.37,30.05,0.11,1,0,0
16995,16996,36,58,6.71,4.44,5.85,2.94,1,0,1
13287,13288,10,67,12.39,3.58,44.46,2.64,1,0,0
15590,15591,17,43,4.2,1.68,15.33,5,1,0,0
5919,5920,41,36,7.05,3.77,74.31,5.47,1,0,0
20036,20037,41,32,0.63,1.75,73.64,4.01,1,0,0
34560,34561,51,35,4.54,1.91,37.39,2.85,1,0,0
6844,6845,37,45,2.95,0.05,49.57,6.15,1,0,0
405,406,51,22,5.8,0.91,10.8,1.65,1,0,1
15917,15919,29,34,12.01,0.82,62.27,3.45,1,0,0
2955,2956,37,44,0.49,1.32,11.64,4.9,1,0,1
2575,2576,27,68,1.96,2.93,32.18,6.49,1,0,0
24023,24024,42,2,3.62,1.75,22.91,4.03,1,0,0
4906,4907,36,15,3.49,3.42,7.84,2.71,1,0,1
3902,3904,32,50,5.15,1.42,34.3,5.56,1,0,0
1605,1606,38,1,0.48,3.16,31.3,1.39,1,0,0
32351,32352,59,21,0,1.91,60.45,1.64,1,0,0
20686,20687,34,17,3.88,2.31,12.63,1.01,1,0,1
9939,9940,7,30,8.08,3.61,45.38,3.83,1,0,0
32201,32202,42,51,9.37,1.38,68.13,3.96,1,0,0
30385,30386,42,22,3.56,1.04,6.48,4.23,1,0,1
28852,28853,44,56,6.36,0.24,6.9,1.01,1,0,1
27502,27503,48,14,6.36,2.29,23.82,0.34,1,0,0
20983,20984,13,3,7.26,1.1,82.37,1.35,1,0,0
29408,29409,46,48,4.61,2.15,55.46,6.53,1,0,0
11909,11910,29,9,4.36,1.47,50.53,7.91,1,0,0
33579,33582,40,18,8.06,3.12,18.81,6.49,1,0,0
15415,15416,48,15,5.89,1.18,16.76,7.27,1,0,0
15053,15054,8,9,7.5,1.94,47.37,6.33,1,0,0
13559,13560,8,67,1.28,2.82,25.24,4.85,1,0,0
34623,34624,51,7,1.28,1.61,93.22,0.49,1,0,0
28280,28281,41,24,2.25,3.02,12.39,6.61,1,0,0
13324,13325,50,57,0.54,0.15,11.13,5.58,1,0,0
16830,16831,38,73,0.48,2.43,7.46,2.18,1,0,1
9486,9487,59,86,1.29,2.07,5.22,0.18,1,0,1
20897,20898,39,29,12.46,1.13,76.16,3.93,1,0,0
5765,5766,55,1,3.88,1.82,42.21,1.17,1,0,0
11233,11234,31,13,2.4,2.61,41.37,5.16,1,0,0
23484,23485,11,10,6.91,0.86,12.21,1.88,1,0,1
10160,10161,37,64,9.04,1.45,65.18,1.5,1,0,0
31812,31813,17,16,1.66,1.03,18.53,4.9,1,0,0
29642,29643,49,79,13.93,0.15,15.3,4.31,1,0,0
4226,4227,34,32,6.03,0.41,3.73,4.65,1,0,1
13706,13707,44,39,5.13,3.28,43.88,0.95,1,0,0
23753,23754,33,62,5.72,0.06,52.8,0.06,1,0,0
27669,27670,37,21,12.74,3.95,56.8,2.37,1,0,0
31352,31353,30,31,2.52,0.89,29.07,3.78,1,0,0
27628,27629,54,13,6.45,1.75,16.16,2.22,1,0,0
34709,34710,56,5,6.82,1.45,51.78,1.41,1,0,0
31922,31923,35,43,0.08,2.46,92.95,5.64,1,0,0
30416,30417,5,25,10.56,0.48,26.11,0.91,1,1,0
17621,17622,29,64,1.85,0.74,40.24,2.2,1,0,0
19609,19610,8,11,6.27,4.62,65.96,7.3,1,0,0
4933,4934,58,74,0.92,2.73,29.72,1.99,1,0,0
29845,29846,59,42,0.64,1.98,57.81,3.06,1,0,0
8781,8782,56,10,5.23,2.98,3.91,1.58,1,0,1
34633,34634,38,27,1.93,2.94,33.3,4.64,1,0,0
20027,20028,36,11,6.42,2.77,13.38,2.73,1,0,1
3851,3852,38,62,3.74,1.23,6.15,7.49,1,0,0
16820,16821,27,75,5.41,0.78,53.2,6.24,1,0,0
4936,4937,46,76,1.38,1.2,31.9,3.95,1,0,0
22253,22254,15,74,7.03,0.72,21.06,0.45,1,0,0
8273,8274,60,5,1.72,0.68,21.91,8.52,1,0,0
3037,3038,18,8,6.3,1.84,18.79,0.69,1,0,0
22917,22918,5,24,6.56,2.2,2.17,3.25,1,1,1
21328,21329,52,47,5.42,0.52,0.32,0.3,1,0,1
15408,15409,58,7,1.49,1.82,0.79,3.14,1,0,1
21482,21483,53,43,4.84,1.27,11.1,0.42,1,0,1
25464,25465,8,17,6.29,3.02,17.03,0.65,1,0,0
13770,13771,33,7,13.4,1.56,66.04,5.62,1,0,0
28342,28343,34,15,6.6,2.02,89.56,4.77,1,0,0
16952,16953,35,21,8.53,0.18,24.96,5.15,1,0,0
23222,23223,36,11,0.06,1.1,89.85,2.14,1,0,0
29646,29647,18,35,4.99,2.39,56.2,1.31,1,0,0
14980,14981,60,21,5.88,1.9,16.86,1.45,1,0,0
20722,20723,8,30,1.83,0.61,5.45,5.41,1,0,0
16842,16843,52,43,1.09,0.89,44.61,5.22,1,0,0
16402,16403,53,18,5.62,4.39,10.48,0.85,1,0,1
24966,24967,8,16,1.67,1.86,20.11,6.56,1,0,0
6976,6977,60,21,8.34,1.47,62.37,6.52,1,0,0
3424,3425,53,19,2.03,2.42,9.54,3.44,1,0,1
3769,3770,51,31,0.44,4.62,24.89,7.36,1,0,0
11694,11695,59,50,0.99,0.37,92.91,6.5,1,0,0
24282,24283,31,18,6.46,3.1,8.36,6.81,1,0,0
17794,17795,15,65,4.94,4.49,2.53,6.4,1,0,0
22748,22749,6,10,6.95,2.7,66.75,4.04,1,0,0
14255,14256,47,17,6.23,0.32,82.19,1.45,1,0,0
23004,23005,13,18,12.83,0.1,16.85,1.97,1,0,0
15810,15811,32,39,6.75,1.08,50.03,0.79,1,0,0
26524,26525,44,54,4.44,1.59,6.8,2.74,1,0,1
34844,34845,31,44,2.6,1.59,35.23,4.11,1,0,0
15717,15718,34,44,1.48,0.28,12.19,5.18,1,0,0
9062,9063,57,71,1.13,1.67,39.78,4.07,1,0,0
2231,2232,29,24,9.24,0.15,63.92,0.64,1,0,0
31801,31802,23,37,13.61,0.77,30.97,6.15,1,0,0
8123,8124,32,68,3.64,0.98,21.39,7.08,1,0,0
13866,13867,7,64,9.86,0.01,81.72,0.82,1,0,0
13283,13284,47,38,1.21,4.4,1.23,1.42,1,0,1
25678,25679,17,13,12.97,3.35,5.86,2.65,1,0,1
34191,34192,52,64,4.33,4.16,31.98,3.49,1,0,0
1334,1335,13,16,3.38,2.17,15.51,0.68,1,0,0
22737,22738,52,21,9.01,0.09,32.62,5.62,1,0,0
34440,34441,41,15,0.57,4.32,13.12,0.21,1,0,1
14256,14257,49,24,0.75,2.92,7.94,8.8,1,0,0
4345,4347,48,20,11.79,1.66,87.2,0.1,1,0,0
33389,33390,26,5,13.45,0.8,80.48,2.39,1,0,0
27931,27932,53,37,2.41,1.93,60.55,1.98,1,0,0
18779,18780,41,18,1.35,3.03,6.56,1.39,1,0,1
15781,15782,60,34,10.65,1.05,69.39,3.49,1,0,0
9460,9461,47,12,9.44,2.25,3.62,2.36,1,0,1
17958,17959,30,83,3.11,1.04,30.1,2.07,1,0,0
12064,12065,28,21,0.76,1.65,12.99,3.29,1,0,1
11096,11097,11,62,9.01,1.28,3.44,3.22,1,0,1
23269,23270,40,76,2.12,0.15,55.12,0.3,1,0,0
21492,21493,5,11,13.93,0.64,36.08,5.32,1,1,0
31370,31371,17,27,5.65,1.06,31.38,1.65,1,0,0
6950,6951,49,56,1.26,0.22,16.54,1.5,1,0,0
16182,16183,32,22,1.51,1.34,25.1,7.11,1,0,0
16068,16069,47,16,4.91,0.13,22.34,3.47,1,0,0
5041,5042,48,34,2.82,1.27,45.48,0.84,1,0,0
12978,12979,56,38,0.4,0.83,4.65,3.34,1,0,1
3635,3636,55,76,13.33,3.38,10.57,6.08,1,0,0
9075,9076,54,27,4.29,2.74,49.27,4.82,1,0,0
9603,9604,56,77,5.44,3.55,44,2.21,1,0,0
8137,8138,57,3,5.09,2.05,71.1,5.1,1,0,0
19015,19017,29,29,4.8,0.2,12.24,0.88,1,0,1
28173,28174,42,23,3.13,2.22,19.39,3,1,0,0
22638,22639,23,53,8.56,0.2,5.71,4.37,1,0,1
2270,2271,54,23,11.47,2.55,0.76,0.28,1,0,1
24045,24046,32,0,5.25,2.63,14.97,1.15,1,0,1
23915,23916,50,35,9.46,0.1,62.29,0.18,1,0,0
1373,1374,14,85,5.92,1.58,16.27,1.36,1,0,0
30880,30881,45,51,6.29,0.22,68.7,2.83,1,0,0
18286,18287,23,4,2.82,0.07,66.03,1.39,1,0,0
24333,24334,44,5,0.29,1.51,40.69,4.17,1,0,0
2582,2583,56,74,6.56,3.52,62.04,3.66,1,0,0
10547,10548,32,76,8.29,4.7,59.75,3.55,1,0,0
12658,12660,17,38,11.17,3.15,20.61,1.13,1,0,0
27988,27989,54,63,0.14,0.1,65.34,3.86,1,0,0
26411,26412,57,1,6.8,0.79,43.71,5.26,1,0,0
1377,1378,25,81,5.85,0.64,27.05,1.34,1,0,0
31223,31224,19,2,8.67,1.5,25.21,0.97,1,0,0
21375,21376,39,13,4.44,3.76,36.79,2.59,1,0,0
28504,28505,33,7,6.85,2.76,9.83,6.4,1,0,0
6772,6773,42,17,0.7,1.31,58.95,5.68,1,0,0
28427,28428,56,88,2.36,0.73,21.39,7.08,1,0,0
10897,10898,37,39,4.35,1.83,36.97,1.92,1,0,0
18237,18238,50,36,5.21,0.37,38,2.71,1,0,0
13079,13080,13,19,6.92,3.77,13.51,4.02,1,0,1
13941,13942,26,19,1.82,1.08,22.94,3.29,1,0,0
24487,24488,5,50,5.98,3.82,5.87,2.74,1,1,1
3430,3432,50,37,1.04,1.94,27.69,3.13,1,0,0
12481,12482,54,75,7.54,1.67,80.24,0.59,1,0,0
17612,17613,23,24,1.39,2.25,27.46,2.17,1,0,0
25442,25444,58,6,4.26,1.2,69.99,7.43,1,0,0
17109,17110,55,55,2.12,1.31,37.5,3.88,1,0,0
18257,18258,35,44,0.81,3.08,11.9,4.54,1,0,1
8932,8933,11,94,12.86,0.13,87.26,2.36,1,0,0
16002,16003,58,5,6.73,2.16,65.61,1.85,1,0,0
12727,12728,56,62,0.81,3.21,57.39,6.23,1,0,0
31046,31047,43,66,3.15,1.08,42.39,1.92,1,0,0
7888,7889,46,40,0.94,1.3,11.15,4.88,1,0,1
21571,21572,52,8,1.75,1.91,72.8,0.98,1,0,0
32117,32118,47,61,12.11,2.12,25.47,5.8,1,0,0
5371,5372,23,84,0.75,2.57,3.44,4.96,1,0,1
2678,2679,23,86,1.13,0.31,3.25,1.17,1,0,1
20011,20012,41,36,1.02,3.67,10.59,3.01,1,0,1
28855,28856,55,14,3.47,2.21,45.83,1.13,1,0,0
18666,18667,54,13,4.48,4.13,47.96,2.58,1,0,0
27076,27078,50,30,3.55,1.22,61.65,7.83,1,0,0
9235,9236,31,57,1.2,1.32,1.04,4.24,1,0,1
14625,14627,44,37,0.68,1.21,74.51,4.71,1,0,0
30256,30257,16,74,3.11,1.28,15.42,0.31,1,0,0
29205,29207,50,71,2.08,3.32,3.82,1.75,1,0,1
31245,31246,21,20,3.6,3.04,22.18,1.63,1,0,0
8102,8103,48,64,6.79,0.2,4.48,1.52,1,0,1
21768,21769,44,39,11.86,0.07,3.11,4.05,1,0,1
23394,23395,9,12,1.12,1.59,5.73,0.71,1,0,1
9264,9265,42,56,2.83,1.37,72.17,3.91,1,0,0
21129,21131,50,37,2.02,2.01,3.64,0.73,1,0,1
18674,18675,51,34,9.88,3.99,3.33,6.38,1,0,0
32588,32589,20,17,6.54,2.91,28.62,2.08,1,0,0
14138,14139,32,75,1.06,0.26,61.91,5.03,1,0,0
31571,31572,8,4,3.54,1.56,37.15,1.3,1,0,0
23488,23489,42,7,10.14,1.57,0.29,0.34,1,0,1
31249,31250,12,18,2.01,1.95,2.02,4.39,1,0,1
20551,20552,46,70,6.95,3.3,73.88,4.21,1,0,0
8040,8041,37,28,2.61,2.78,47.62,9.39,1,0,0
20978,20979,21,15,10.89,0.52,5.6,3.66,1,0,1
33267,33269,31,41,1.77,0.5,93.91,3.53,1,0,0
6942,6943,45,61,3.25,2.91,25.94,0.35,1,0,0
16497,16498,51,64,5.74,0.2,33.79,2.02,1,0,0
34030,34032,48,56,1.11,0.59,5.25,2.6,1,0,1
8948,8949,23,25,0.07,0.95,0.21,2.9,1,0,1
22958,22959,23,2,1.83,0.79,39.41,8.59,1,0,0
11290,11291,19,43,4.98,0.51,82.13,1.94,1,0,0
5344,5345,37,84,8.47,2.52,1.56,7.18,1,0,0
13499,13500,13,42,6.63,0.95,36.59,0.19,1,0,0
10170,10171,26,26,5.96,0.64,32.76,4.55,1,0,0
25850,25851,39,4,3.21,0.86,19.1,5.25,1,0,0
33365,33366,29,10,1.17,1.95,23.12,5.96,1,0,0
22095,22096,59,44,12.14,0.79,55.99,8.02,1,0,0
1834,1835,5,5,1.13,0.42,43.07,1.79,1,1,0
30688,30689,40,30,3.35,4.04,35.72,0.29,1,0,0
12944,12945,26,27,3.93,2.66,67.04,2.21,1,0,0
10792,10793,40,59,2.99,0.21,7.01,2.16,1,0,1
23432,23433,24,24,0.49,2.31,18.32,0.18,1,0,0
11787,11788,47,8,3.11,0.13,21.45,3.23,1,0,0
1790,1791,20,29,0.81,1.29,11.52,2.94,1,0,1
16647,16648,5,27,0.15,1.5,15.39,7.93,1,1,0
24741,24742,26,29,0.55,2.48,11.84,4.94,1,0,1
1623,1624,49,5,1.13,0.17,5.65,3.8,1,0,1
3479,3480,17,10,1.16,1.54,60.61,5.24,1,0,0
5299,5300,40,68,9.58,1.66,2.15,5.32,1,0,0
29191,29192,20,32,6.46,1,26.01,6.66,1,0,0
6201,6202,10,58,5.41,2.8,20.64,4.44,1,0,0
33888,33889,22,33,5.78,1.65,56.01,6.13,1,0,0
3706,3707,50,80,8.31,0.89,14.64,5.38,1,0,0
9233,9234,52,67,7.98,0.58,26.25,3.65,1,0,0
18857,18858,57,12,10.32,0.28,19.13,2.12,1,0,0
26414,26415,46,68,0.27,2.61,16.06,4.51,1,0,0
28380,28381,49,62,4.24,1.78,4.1,2.09,1,0,1
34301,34302,31,77,4.53,3.98,5.33,2.04,1,0,1
16467,16469,58,49,7.79,1.19,64.8,0.01,1,0,0
2600,2601,45,72,11.7,1.15,49.59,8.62,1,0,0
26428,26429,17,13,2.3,1.29,10.23,4.35,1,0,1
15057,15058,35,45,8.68,1.74,92.66,7.26,1,0,0
34183,34184,19,2,4.14,0.9,36.39,3.86,1,0,0
34078,34079,47,54,7.8,1.69,54.07,3.67,1,0,0
1988,1989,53,3,3.2,0.52,53.31,0,1,0,0
14184,14185,54,92,12.95,0.44,74.13,4.35,1,0,0
21477,21479,55,11,10.97,0.45,9.64,7.04,1,0,0
25386,25387,31,16,9.77,0.92,26,7.49,1,0,0
22319,22320,59,55,9.07,2.1,39.6,6.79,1,0,0
21966,21967,43,11,5.97,0.41,13.42,0.24,1,0,1
13197,13198,27,58,1.39,0.1,12.88,2.99,1,0,1
22180,22181,60,27,1.76,0.71,1.62,3.81,1,0,1
29144,29145,59,16,9.24,1.14,2.76,7.19,1,0,0
2787,2789,44,84,0.88,0.86,2.15,6.71,1,0,0
15464,15465,34,23,7.59,4.81,50.68,0.32,1,0,0
16868,16869,25,0,8.75,2.41,42.81,2.36,1,0,0
16585,16586,50,16,5.23,0.05,12.7,2.03,1,0,1
16,17,40,6,4.33,1.73,56.92,5.14,1,0,0
9876,9877,20,65,0.53,3.52,53.61,0.49,1,0,0
18091,18092,47,57,10.25,2.83,33.45,0.05,1,0,0
10092,10093,22,1,3.64,0.17,78.1,1.47,1,0,0
8104,8105,51,66,0.69,1.79,12.82,0.88,1,0,1
12284,12285,55,11,5.01,0.29,7.78,0.6,1,0,1
15153,15154,50,45,7.84,1.17,42.63,1.3,1,0,0
31459,31460,51,84,2.62,2.04,8.07,1.35,1,0,1
23806,23807,50,80,5.81,0.78,35.75,7.74,1,0,0
20467,20468,39,65,0.91,2.7,2.12,5.93,1,0,0
19983,19984,46,30,2.19,4.59,24.48,2.32,1,0,0
3683,3684,33,11,0.43,1.83,59.77,7.46,1,0,0
1822,1823,41,47,2.13,0.35,48.71,3.65,1,0,0
12070,12071,5,21,13.46,0.87,23.73,5.88,1,1,0
13207,13208,42,18,10.53,0.13,6.31,0.6,1,0,1
2691,2692,44,45,9.4,3.82,1.11,8.01,1,0,0
32275,32276,51,15,3.83,2.86,27,2.37,1,0,0
18780,18781,17,5,0.31,3.29,23.02,0.4,1,0,0
29667,29668,46,82,7.02,1.66,67.64,6.87,1,0,0
20960,20961,36,7,12.76,3.39,2.87,3.76,1,0,1
19054,19055,45,39,1.13,0.64,39.53,4.95,1,0,0
29082,29083,6,7,2.84,2.46,60.27,5.03,1,0,0
14272,14273,50,3,2.49,0.34,40.57,5.4,1,0,0
25950,25952,54,33,3.55,1.64,31.65,2.54,1,0,0
21096,21097,16,22,2.36,0.82,34.29,3.79,1,0,0
7723,7724,42,70,2.9,1.25,41.78,1.95,1,0,0
15161,15162,55,7,0.14,0.09,6.43,1.38,1,0,1
25416,25417,44,43,0.72,2.39,59.11,2.26,1,0,0
9565,9566,9,24,4.69,1.78,8.65,0.41,1,0,1
17909,17910,54,10,8.58,2.16,39.11,4.78,1,0,0
21991,21992,59,43,14.41,3.91,1.15,0.35,1,0,1
27707,27709,50,68,0.12,2.83,41.11,4.23,1,0,0
5882,5883,51,35,1.05,1.4,43.81,0.66,1,0,0
19012,19013,56,66,4.06,0.81,65,2.17,1,0,0
1730,1731,31,29,1.25,1.95,15.51,0.72,1,0,0
9147,9148,42,22,0.59,3.03,18.56,6.02,1,0,0
18396,18397,10,3,2.83,1.93,8.23,2.91,1,0,1
17810,17811,49,82,5.86,0.94,44.55,5.85,1,0,0
22807,22808,37,77,7.99,0.52,35.9,2.94,1,0,0
23248,23249,36,9,8.07,1.88,31.18,5.31,1,0,0
23978,23979,48,23,5.71,2.1,65.17,2.75,1,0,0
25721,25722,5,16,12.64,3.26,5.77,1.21,1,1,1
2470,2471,24,72,3.09,0.13,43.97,1.37,1,0,0
4463,4464,29,25,6.98,2.57,8.78,0.51,1,0,1
472,473,24,72,12.52,0.79,56.79,2.2,1,0,0
24741,24743,58,29,5.44,1.18,34.9,3.38,1,0,0
9763,9764,51,1,9.34,0.32,39.11,3.39,1,0,0
5367,5368,41,90,3.85,0.91,80.1,5.81,1,0,0
12771,12772,39,55,5.46,1.22,34.1,4.07,1,0,0
23626,23627,28,45,5.51,0.48,51.72,0.19,1,0,0
12316,12317,23,89,0.68,3.16,22.42,2.07,1,0,0
8917,8918,13,40,1.89,1.61,23.43,4.38,1,0,0
6076,6077,14,27,12.19,1.3,44.83,1.09,1,0,0
17325,17326,50,38,5.72,1.5,19.71,5.3,1,0,0
1811,1812,39,21,1.25,2.3,4.96,1.15,1,0,1
21274,21275,44,6,5.02,1.38,26.33,4.04,1,0,0
18564,18566,47,9,1,2.92,28.9,1.19,1,0,0
5792,5793,22,51,3.02,0.94,12.82,0.07,1,0,1
32576,32577,57,25,11.21,1.84,81.04,5.43,1,0,0
26465,26466,49,19,8.49,1.08,27.06,1.41,1,0,0
10987,10988,45,56,12,1.45,20.86,2.32,1,0,0
10751,10752,21,40,13.37,2.3,12.82,0.73,1,0,1
34953,34954,53,56,7.3,2.67,29.78,1.06,1,0,0
19407,19408,15,24,6.85,1.63,48.69,1.16,1,0,0
9638,9639,54,49,3.29,3.56,4.32,1.49,1,0,1
3132,3133,55,5,3.28,0.56,14.52,3.36,1,0,1
33387,33388,49,63,6.45,1.03,43.23,2.51,1,0,0
629,630,58,40,3.7,0.49,23.98,1.34,1,0,0
29578,29579,48,43,7.75,1.46,6.89,4.34,1,0,1
16109,16110,53,42,8.43,0.99,48.29,6.44,1,0,0
2158,2159,55,77,2.87,0.47,5.54,5.12,1,0,0
34187,34188,34,46,1,1.16,9.21,8.67,1,0,0
1911,1912,25,65,6.68,0.54,0.59,1.11,1,0,1
988,989,52,42,2.22,0.78,39.99,8.11,1,0,0
11051,11052,52,19,8.36,2.53,6.24,1.17,1,0,1
34374,34375,43,33,3.68,0.11,16.9,7.45,1,0,0
3418,3420,52,71,0.11,2.36,19.74,1.84,1,0,0
11100,11101,22,19,7.02,1.94,5.37,5.07,1,0,0
3437,3438,57,1,1.91,2.74,1.42,2.39,1,0,1
7135,7136,12,77,7.94,3.76,56.99,5.36,1,0,0
29941,29942,14,41,10.69,0.35,79.16,2.38,1,0,0
23235,23236,40,36,1.28,0.99,16.05,1.3,1,0,0
26079,26080,10,40,3.89,0.78,5.77,5.06,1,0,0
24368,24369,29,33,11.92,0.19,37.6,3.87,1,0,0
14728,14729,41,5,4.46,0.14,16.61,1.83,1,0,0
24374,24375,59,17,7.16,1.45,3.42,3.38,1,0,1
28623,28625,45,16,3.35,3.95,4.82,9.77,1,0,0
25424,25425,54,35,6.32,1.87,9.52,1.31,1,0,1
17816,17817,5,14,0.45,0.67,12.18,5.92,1,1,0
29026,29027,6,14,6.81,2.13,56.17,7.92,1,0,0
22170,22171,57,36,10.28,1.18,17.11,4.3,1,0,0
